docid,local_adv
IND1002541,0.534002888
IND1002774,-0.082191781
IND1002827,-0.850815851
IND1002870,-0.116636528
IND1002937,-0.65930442
IND1002946,1.411049955
IND1002951,-0.897006616
IND1002984,-0.961859625
IND1003041,0.760517359
IND1003077,1.048275862
IND1003145,-0.257145733
IND1003201,0.666017527
IND1003295,0.443181818
IND1003323,-0.858303249
IND1003359,1.945945946
IND1003398,-0.395873511
IND1003412,-1.005989161
IND1003428,-0.072669826
IND1003447,-0.417627171
IND1003472,-0.242001607
IND1003497,-0.065332413
IND1003504,0.867298578
IND1003587,-0.696055684
IND1003691,0.799280627
IND1003702,0.30205483
IND1003734,-2.365979381
IND1003742,1.154288783
IND1003761,1.071721348
IND1003811,-0.085192698
IND1003905,0.106517499
IND1003965,-1.953033268
IND1004072,0.044884292
IND1004082,-0.243148278
IND1004209,-0.825040128
IND1004223,-1.568030447
IND1004293,-1.405594406
IND1004297,-0.327444052
IND1004335,-0.309166152
IND1004351,0.966553348
IND1004358,0.627432619
IND1004367,-0.667510682
IND1004419,-1.204515849
IND1004468,1.59275834
IND1004643,-0.925373134
IND1004658,1.640868887
IND1004745,0.009744648
IND1004775,-1.024111422
IND1004818,-0.14387511
IND1004825,-0.542879517
IND1004827,-0.340373751
IND1004867,0.71
IND1004896,-0.316392718
IND1005100,0.430478666
IND1005109,0.190819136
IND1005110,-0.795670422
IND1005179,-1.112722479
IND1005194,0.8856
IND1005204,1.245283019
IND1005215,0.273911614
IND1005260,-0.234691465
IND1005338,1.095890411
IND1005355,0.186859554
IND1005377,-1.020858896
IND1005401,0.520981508
IND1005411,-0.089284779
IND1005418,-1.001444242
IND1005423,0.50812065
IND1005444,0.021681997
IND1005448,-0.649725997
IND1005453,0.596672115
IND1005555,1.01829846
IND1005584,-0.949500471
IND1005646,-0.142190297
IND1005687,0.634337364
IND1005786,-0.931099874
IND1005848,0.051717089
IND1005850,-1.020756326
IND1005886,1.044839641
IND1005991,-0.091994106
IND1006022,-0.773369422
IND1006032,-0.041375809
IND1006043,-1.167804676
IND1006046,-0.168239028
IND1006058,-0.019956638
IND1006061,0.462866054
IND1006092,-0.237691002
IND1006104,-0.121774069
IND1006111,-0.0243309
IND1006206,-0.926772927
IND1006213,0.226468507
IND1006225,-0.514437577
IND1006289,-0.356465957
IND1006292,-0.989373397
IND1006311,-0.069158527
IND1006323,-1.347233806
IND1006352,-1.275269676
IND1006361,-0.020866403
IND1006394,0.43710836
IND1006415,0.558737041
IND1006419,-0.134407416
IND1006482,0.007045089
IND1006510,-1.486327909
IND1006529,-0.876404494
IND1006637,-0.386688526
IND1006676,-0.445325405
IND1006755,-1.181707317
IND1006768,0.568002321
IND1006779,0.626100466
IND1006783,0.030269004
IND1006786,1.976170213
IND1006798,0.301312207
IND1006830,1.062511195
IND1006831,1.540955631
IND1006879,0.174675552
IND1006989,-1.343882415
IND1007084,0.172006009
IND1007108,-0.10009919
IND1007110,-0.015238802
IND1007119,-0.099173554
IND1007140,-0.525623375
IND1007182,0.482067087
IND1007200,-0.667894122
IND1007211,-0.084910443
IND1007355,0.13920856
IND1007371,-0.02433748
IND1007374,0.04249232
IND1007380,-0.036354704
IND1007408,-1.116071429
IND1007431,-0.113699457
IND1007436,-0.449068054
IND1007443,0.723827713
IND1007562,-0.192234931
IND1007651,-0.480381309
IND1007748,0.204134264
IND1007758,-0.834074447
IND1007824,0.178755586
IND1007977,-0.090361446
IND1008008,-0.472851616
IND1008052,-0.21257245
IND1008062,-0.714764024
IND1008081,-0.465410378
IND1008089,1.113144233
IND1008129,-0.90352206
IND1008131,-0.418269231
IND1008135,0.129266072
IND1008163,1.461299888
IND1008278,-0.083007583
IND1008304,0.022088534
IND1008342,1.198224852
IND1008363,0.181421853
IND1008365,0.057137129
IND1008382,0.579313615
IND1008384,-0.732504267
IND1008396,-0.414945569
IND1008473,-0.368175171
IND1008475,1.502351372
IND1008477,-0.512659099
IND1008638,-0.329090303
IND1008658,0.031801435
IND1008662,-0.150669643
IND1008703,-0.900900901
IND1008714,0.03264095
IND1008895,-1.096412556
IND1008918,0.689091011
IND1008956,-1.003602376
IND1009166,0.43490531
IND1009177,0.799825175
IND1009202,0.756321132
IND1009255,-0.146611473
IND1009267,-0.34312744
IND1009328,-0.756896887
IND1009818,-0.067444691
IND1009829,0.420442639
IND1009895,-0.251570549
IND1009923,1.398322591
IND1009928,1.709125806
IND1009980,-0.225050282
IND1009999,2.452268603
IND1010174,-0.901736217
IND1010195,-1.290460879
IND1010211,-0.115410337
IND1010278,-0.000452944
IND1010546,0.302768166
IND1010579,1.304848602
IND1010693,-0.358180966
IND1010707,-0.289367615
IND1010742,-0.026475407
IND1010998,-0.225885226
IND1011012,0.927476011
IND1011041,-0.411560837
IND1011046,0.212674714
IND1011049,0.795277122
IND1011069,-0.354792975
IND1011257,2.052512959
IND1011357,0.323997743
IND1011358,-0.731022582
IND1011451,-0.034881154
IND1011493,2.429005042
IND1011762,-0.19621632
IND1012016,0.692080572
IND1012122,0.277441659
IND1012195,-0.791294066
IND1012202,-0.113611049
IND1012377,0.090317456
IND1012455,0.038412573
IND1012458,-0.070773015
IND1012628,0.419144002
IND1012752,0.307893661
IND1012962,-0.401826484
IND1012965,-0.15516922
IND1013186,-0.312194762
IND1013249,1.438449111
IND1013289,-1.918468426
IND1013371,-0.126344912
IND1013419,0.02008213
IND1013421,-0.108004228
IND1013438,0.009508357
IND1013452,-1.512495473
IND1013479,-0.356013746
IND1013554,-0.010235415
IND1013582,-0.059518394
IND1013639,-1.205377147
IND1013652,0.366554819
IND1013662,-0.103317147
IND1013744,-0.989954855
IND1013747,-0.718704211
IND1013809,-0.346078098
IND1013815,0.287526427
IND1013945,1.021606793
IND1013983,0.358422939
IND1014051,-1.01509952
IND1014108,-0.637169754
IND1014129,-0.016271186
IND1014232,0.53837072
IND1014261,-1.048245182
IND1014311,0.578947368
IND1014328,-0.806030151
IND1014371,-0.22366867
IND1014570,0.039416571
IND1014575,-0.531147541
IND1014618,-0.406375787
IND1014625,-0.815410459
IND1014646,1.19996989
IND1014661,-0.211147812
IND1014682,-0.55863397
IND1014699,-0.670652456
IND1014715,0.589065571
IND1014729,0.369630498
IND1014741,0.367605634
IND1014756,-1.971648441
IND1014766,-0.219632419
IND1014793,-1.016586146
IND1014838,0.086743839
IND1014843,-0.325863603
IND1014862,1.281013258
IND1014885,-0.46875
IND1014891,0.468589744
IND1014917,1.477034497
IND1014955,-1.554252199
IND1014980,0.815147787
IND1014985,-0.233529303
IND1015030,0.425539098
IND1015041,0.566744731
IND1015059,-0.526009797
IND1015072,0.405113869
IND1015073,0.34761236
IND1015091,-0.398459612
IND1015197,-0.543014255
IND1015224,0.218008825
IND1015237,-0.117587914
IND1015251,0.10556877
IND1015254,1.05195537
IND1015260,-0.181529985
IND1015267,0.005369128
IND1015270,-0.080862534
IND1015303,-0.421434552
IND1015313,0.271033315
IND1015369,-0.943438914
IND1015387,-0.044635004
IND1015423,-1.012435164
IND1015434,-0.641409566
IND1015440,0.315742557
IND1015454,-0.793650794
IND1015555,-0.989473684
IND1015567,1.597678917
IND1015634,-0.867082416
IND1015640,1.03286385
IND1015645,-0.439980639
IND1015695,2.731884058
IND1015705,-0.229975579
IND1015729,0.096997691
IND1015949,0.511047807
IND1016015,-0.585658125
IND1016110,-0.108507314
IND1016157,1.501490845
IND1016201,0.257754912
IND1016214,-0.80533102
IND1016261,-0.286059747
IND1016499,0.080852226
IND1016509,-0.534700507
IRL1000037,-0.75
IRL1000109,0.622641509
IRL1000133,1.327433628
IRL1000147,7.03E-16
IRL1000189,-0.5
IRL1000196,1.831168831
IRL1000230,-1.159235669
IRL1000250,-0.043149946
IRL1000279,-2
IRL1000286,-0.325761237
IRL1000304,-0.629834254
IRL1000345,0.5625
IRL1000357,0.277777778
IRL1000381,0.46374502
IRL1000402,1.134831461
IRL1000403,1.809822362
IRL1000419,-0.301075269
IRL1000470,1.870967742
IRL1000475,-0.37037037
IRL1000492,0
IRL1000498,-0.536485098
IRL1000546,-0.637681159
IRL1000582,-1
IRL1000609,0.225165563
IRL1000613,-0.044029353
IRL1000652,-0.065378168
IRL1000698,5.20E-18
IRL1000704,0.206896552
IRL1000724,-0.734177215
IRL1000738,-0.644274809
IRL1000739,-0.658602151
IRL1000745,0.657786885
IRL1000827,-0.146341463
IRL1000829,0.388888889
IRL1000830,0.19047619
IRL1000833,1.200662739
IRL1000836,-0.107142857
IRL1000845,-0.759493671
IRL1000847,-0.424242424
IRL1000852,0.921568627
IRL1000855,0.819417476
IRL1000927,0.444444444
IRL1000935,0.456521739
IRL1000937,-0.948275862
IRL1000938,0.291948834
IRL1000948,0.211748634
IRL1000950,-8.46E-17
IRL1000955,-0.649728027
IRL1000956,-0.115815691
IRL1000964,0.03388615
IRL1000984,0.47020934
IRL1001021,-0.07960199
IRL1001022,-0.069860279
IRL1001031,-1.212121212
IRL1001043,-0.680272109
IRL1001053,-0.057692308
IRL1001058,1.666666667
IRL1001060,0.451777251
IRL1001061,0.311303109
IRL1001070,1.07751938
IRL1001081,1.767634855
IRL1001083,-0.703125
IRL1001094,-0.335731415
IRL1001115,-0.034188034
IRL1001125,0.148148148
IRL1001167,0.111111111
IRL1001168,0.66695558
IRL1001181,1.176470588
IRL1001182,0.061196106
IRL1001183,-1.299745709
IRL1001196,-0.42042042
IRL1001203,0.205128205
IRL1001207,-0.393442623
IRL1001226,2.79245283
IRL1001241,1.941176471
IRL1001246,0.081632653
IRL1001248,0.452451709
IRL1001273,0.411522634
IRL1001274,0.107055961
IRL1001324,2.491935484
IRL1001327,-1.245967742
IRL1001340,1.999437597
IRL1001342,0.767756483
ISR1000199,-1.538461538
ISR1000263,0.962879074
ISR1000325,0.221258134
ISR1000389,1.257861635
ISR1000447,1.449152542
ITA1000016,0.598290598
ITA1000018,0.940677966
ITA1000022,0.782602625
ITA1000035,0.20027248
ITA1000044,0.666666667
ITA1000045,0.947368421
ITA1000067,-0.245689655
ITA1000078,-0.234488316
ITA1000098,0.03469354
ITA1000105,-0.727272727
ITA1000108,-1.05
ITA1000109,0.485294118
ITA1000116,-0.366623377
ITA1000119,0
ITA1000120,1.5
ITA1000122,0.069560927
ITA1000132,-1.348600509
ITA1000138,1.03030303
ITA1000139,-0.1875
ITA1000142,0.543209877
ITA1000150,-1.466666667
ITA1000162,-0.867924528
ITA1000163,0.15
ITA1000171,-1.155913978
ITA1000179,1.077272727
ITA1000180,0.540540541
ITA1000185,0
ITA1000186,7.40E-17
ITA1000187,0.265086207
ITA1000195,-0.018939394
ITA1000206,0.099337748
ITA1000215,1.018867925
ITA1000218,-0.110817942
ITA1000225,0.631568704
ITA1000233,-0.288235294
ITA1000236,0
ITA1000259,0.034883721
ITA1000270,-0.654384672
ITA1000290,-1.30183727
ITA1000297,-0.012376238
ITA1000298,2
ITA1000301,-0.345679012
ITA1000304,0
ITA1000306,-0.136363636
ITA1000311,-0.665651181
ITA1000313,0.326340326
ITA1000322,0.761450488
ITA1000332,-0.45959596
ITA1000342,1.716359576
ITA1000344,1.2
ITA1000350,1.111111111
ITA1000355,0.913043478
ITA1000360,0.983606557
ITA1000363,0
ITA1000367,0.211055276
ITA1000376,1.793814433
ITA1000381,-0.888888889
ITA1000387,1.5
ITA1000390,0.885
ITA1000399,-0.059055118
ITA1000402,-0.525
ITA1000413,-0.238095238
ITA1000414,0.267118644
ITA1000416,1.975548061
ITA1000425,0.488211174
ITA1000432,0.141089109
ITA1000459,-0.016842105
ITA1000469,0.126168224
ITA1000485,-0.028648975
ITA1000496,2
ITA1000500,0.316293184
ITA1000502,0.355653879
ITA1000505,-0.7
ITA1000506,0.980392157
ITA1000510,0.025641026
ITA1000520,-0.25
ITA1000521,0.85378882
ITA1000530,4.005086343
ITA1000541,0.214285714
ITA1000550,0
ITA1000552,-0.405797101
ITA1000561,1.666666667
ITA1000569,0.027276557
ITA1000580,-0.401156677
ITA1000593,0.482934897
ITA1000595,1.532544379
ITA1000596,0.585800604
ITA1000609,0.303005579
ITA1000617,0.217440544
ITA1000630,0.277777778
ITA1000635,0
ITA1000639,-0.024650781
ITA1000640,-1.75890411
ITA1000642,0.09375
ITA1000643,-1.415633937
ITA1000660,1.273462193
ITA1000668,-0.36330106
ITA1000673,1.6
ITA1000674,1.851851852
ITA1000694,-0.637203166
ITA1000704,-0.316831683
ITA1000705,-0.779220779
ITA1000719,2.498602571
ITA1000724,-0.478263422
ITA1000727,-0.323780863
ITA1000728,-1.004273504
ITA1000732,0.566732463
ITA1000734,0.181818182
ITA1000740,0.107586207
ITA1000748,0.954545455
ITA1000755,0.616865324
ITA1000765,2.279343199
ITA1000767,-0.105953582
ITA1000775,1.395776019
ITA1000777,0.967181467
ITA1000782,0.122612743
ITA1000785,0.631578947
ITA1000786,-2
ITA1000811,0.546201792
ITA1000814,-0.145631068
ITA1000819,-1.666666667
ITA1000834,-0.843467543
ITA1000838,-1.230832219
ITA1000845,0.702702703
ITA1000846,1.118483412
ITA1000858,-0.350877193
ITA1000874,0
ITA1000877,0.468468468
ITA1000881,-0.988009592
ITA1000888,-0.5
ITA1000893,0.535211268
ITA1000901,0.259758694
ITA1000914,0.165858912
ITA1000932,-0.316655306
ITA1000946,0.235125448
ITA1000952,0.96
ITA1000968,0.397660819
ITA1000989,-1.198312236
ITA1001006,-0.129310345
ITA1001065,-1.186046512
ITA1001067,0.063231577
ITA1001070,0.705677119
ITA1001072,-0.488888414
ITA1001092,0.25
ITA1001097,0.119521912
ITA1001103,-0.869565217
ITA1001118,-0.976345736
ITA1001135,-1.578947368
ITA1001145,1.626711457
ITA1001154,1.284730095
ITA1001155,0.251387964
ITA1001183,-1.248463565
ITA1001193,-0.439716312
ITA1001212,1.666666667
ITA1001222,-0.634285714
ITA1001226,0.156862745
ITA1001239,1.068382649
ITA1001249,-0.333333333
ITA1001250,1.054060979
ITA1001263,1.032467532
ITA1001295,1.314102564
ITA1001302,0.100942127
ITA1001309,0.484848485
ITA1001317,-0.887323944
ITA1001318,-0.109034268
ITA1001324,0.35701275
ITA1001333,-0.496368803
ITA1001362,0.075170843
ITA1001368,-0.215384615
ITA1001370,0.066006601
ITA1001377,-0.578923966
ITA1001379,0.664010624
ITA1001386,1.195530726
ITA1001400,0.914826498
ITA1001401,0.263872491
ITA1001424,0.2195371
ITA1001436,0.313146998
ITA1001441,-0.299139339
ITA1001442,-1.333333333
ITA1001445,-0.118811881
ITA1001447,0.04473943
ITA1001473,0.075993092
ITA1001474,-0.208333333
ITA1001513,-0.019044965
ITA1001523,0.347443991
ITA1001524,0.213363693
ITA1001535,0.259246528
ITA1001549,0.021212121
ITA1001557,-1.43129771
ITA1001561,0.666666667
ITA1001562,0.064516129
ITA1001567,-0.119375574
ITA1001577,-0.724461623
ITA1001600,-0.913978495
ITA1001601,0.634862385
ITA1001605,0.890255746
ITA1001634,0.088235294
ITA1001672,-0.096643912
ITA1001677,0.474617737
ITA1001696,-0.321467991
ITA1001698,1.295238095
ITA1001700,-0.330371248
ITA1001712,-0.891292957
ITA1001717,-0.659333142
ITA1001724,0.294290976
ITA1001730,0.468860627
ITA1001732,0.833333333
ITA1001733,1.413043478
ITA1001737,1.049770291
ITA1001738,1.866666667
ITA1001740,-0.419047619
ITA1001747,-1.5
ITA1001754,-0.286126126
ITA1001767,0.440547551
ITA1001772,0.315789474
ITA1001776,2.67E-15
ITA1001778,-0.486187845
ITA1001779,0.11482343
ITA1001794,1.2
ITA1001795,0.059012876
ITA1001821,0.43756691
ITA1001823,0.933333333
ITA1001825,0.344811113
ITA1001826,0.678647515
ITA1001828,-1.006802721
ITA1001833,0.762711864
ITA1001840,-0.492631533
ITA1001845,0.099502488
ITA1001851,-0.224358974
ITA1001853,0.285714286
ITA1001858,-0.122226102
ITA1001867,1.448225923
ITA1001869,0.936170213
ITA1001878,-1.404255319
ITA1001902,0.363636364
ITA1001907,0.271286804
ITA1001930,-0.178571429
ITA1001931,0.127766927
ITA1001932,0.813260341
ITA1001947,1.714345095
ITA1001950,-0.429378531
ITA1001953,-0.229477081
ITA1001967,-0.10178117
ITA1001984,-0.576069079
ITA1001989,0.545454545
ITA1001990,-0.53030303
ITA1001993,-0.75
ITA1001995,0.513185904
ITA1002005,1.575757576
ITA1002021,-1.09375
ITA1002029,-1.327203365
ITA1002035,0.25654884
ITA1002036,7.10E-05
ITA1002041,0.839236764
ITA1002042,0.464788732
ITA1002044,0.448194732
ITA1002051,0.099502488
ITA1002059,-0.666666667
ITA1002061,-0.348547952
ITA1002068,-0.048076923
ITA1002079,-0.900900901
ITA1002085,-0.956521739
ITA1002097,2.699959385
ITA1002104,0.763888889
ITA1002110,-0.520391325
ITA1002117,0
ITA1002125,-0.550341297
ITA1002130,0.561695685
ITA1002138,-1.080228945
ITA1002146,-0.545834422
ITA1002149,0.375
ITA1002152,-0.003323363
ITA1002163,0.802494802
ITA1002170,0.675885643
ITA1002174,0.425531915
ITA1002179,0.139159405
ITA1002187,-0.681818182
ITA1002197,-0.007905138
ITA1002198,-0.090242113
ITA1002213,1.499550225
ITA1002215,0.589285714
ITA1002223,-1.5
ITA1002226,0.38283588
ITA1002229,-0.625
ITA1002234,0.026785714
ITA1002237,0.219637178
ITA1002240,1.666666667
ITA1002244,-0.666666667
ITA1002254,-0.6
ITA1002255,-0.045858294
ITA1002268,-0.441176471
ITA1002274,1.35
ITA1002280,0.350877193
ITA1002281,-0.218601896
ITA1002286,-0.19047619
ITA1002294,-0.190480269
ITA1002297,-0.71942446
ITA1002299,-0.621089306
ITA1002314,0.545454545
ITA1002330,-0.024793388
ITA1002341,0.232266164
ITA1002344,-0.543354436
ITA1002353,-0.392828421
ITA1002356,-0.254341164
ITA1002361,-1.153846154
ITA1002370,0.116666667
ITA1002371,-0.315381908
ITA1002378,-0.105820106
ITA1002381,-0.756756757
ITA1002394,1
ITA1002420,-0.740740741
ITA1002422,-0.213058812
ITA1002423,-0.050847458
ITA1002425,-0.8
ITA1002432,0.956521739
ITA1002436,-1.472
ITA1002449,1.05
ITA1002454,0.087878788
ITA1002466,-0.476274955
ITA1002474,0.076923077
ITA1002477,-0.176482257
ITA1002486,-0.576976922
ITA1002489,-1.324627876
ITA1002491,-0.03819012
ITA1002496,0.248267171
ITA1002510,-0.00270514
ITA1002511,-1.11E-16
ITA1002517,2.25
ITA1002522,0.001668753
ITA1002537,-0.839249612
ITA1002539,1.333210196
ITA1002550,0.140195769
ITA1002553,-0.063492063
ITA1002559,0.284699688
ITA1002566,1.201628068
ITA1002574,-0.086206897
ITA1002580,0.579055441
ITA1002589,0.5
ITA1002592,0
ITA1002593,-0.253934192
ITA1002600,0
ITA1002604,-0.388813337
ITA1002617,1.428194993
ITA1002637,-0.606060606
ITA1002641,-0.287461774
ITA1002643,0.857142857
ITA1002656,-0.881410256
ITA1002660,0.891304348
ITA1002662,-0.923268096
ITA1002665,-0.96
ITA1002679,1.333333333
ITA1002680,-0.476226575
ITA1002693,-0.025670407
ITA1002694,-0.117789933
ITA1002699,0
ITA1002700,1.252747253
ITA1002704,0.37804878
ITA1002705,1.399792889
ITA1002710,1.499927185
ITA1002714,-0.670969618
ITA1002740,-0.317010309
ITA1002745,-1.132699463
ITA1002761,-1.551934827
ITA1002787,0.151014885
ITA1002792,-0.252362242
ITA1002799,-2.375
ITA1002801,0.909090909
ITA1002810,0.469387755
ITA1002811,0.890151515
ITA1002834,0.444444444
ITA1002849,-0.277777778
ITA1002892,-0.720746728
ITA1002902,-0.08682934
ITA1002904,0.410822492
ITA1002918,0.216494845
ITA1002921,-0.584063893
ITA1002933,1.803030303
ITA1002935,0.398230088
ITA1002938,0.081081081
ITA1002954,0.314735336
ITA1002955,0.075720165
ITA1002959,-1.6
ITA1002962,0.499684808
ITA1002965,-1.764705882
ITA1002971,0.345815752
ITA1002996,-0.078081737
ITA1003009,-0.087612062
ITA1003055,-0.899470899
ITA1003098,-0.340457121
ITA1003108,-0.543351064
ITA1003131,-0.060606061
ITA1003133,1.337333733
ITA1003143,0.384425451
ITA1003152,2.020618557
JPN1000235,0.401724239
JPN1000240,0.255954935
JPN1000276,-1.17141619
JPN1000280,0.549922893
JPN1000282,0.247157824
JPN1000285,-1.056638841
JPN1000293,1.308359389
JPN1000307,-0.175363448
JPN1000327,1.85590068
JPN1000348,-0.052948752
JPN1000357,0.563427626
JPN1000374,-1.149260592
JPN1000396,0.658989946
JPN1000403,-0.555368463
JPN1000493,1.165334537
JPN1000503,2.068907467
JPN1000504,-0.522962997
JPN1000514,0.410975175
JPN1000540,-1.025609542
JPN1000541,0.755913915
JPN1000576,0.319452583
JPN1000582,-0.378819134
JPN1000635,0.006968849
JPN1000640,0.211283879
JPN1000648,-0.682296351
JPN1000653,4.736358459
JPN1000662,0.333744172
JPN1000670,2.215303874
JPN1000677,1.742726207
JPN1000712,-0.796271357
JPN1000733,1.857695574
JPN1000769,0.921192173
JPN1000773,0.034223455
JPN1000796,3.153731742
JPN1000810,-1.023362911
JPN1000816,0.473925309
JPN1000837,0.973110234
JPN1000879,0.82165925
JPN1000892,-1.0606935
JPN1000899,1.261784849
JPN1000900,0.68658395
JPN1000911,0.420798065
JPN1000922,-1.316976127
JPN1000933,0.332425068
JPN1000977,-0.904498741
JPN1000985,-0.351267052
JPN1000989,0.221909985
JPN1000999,-0.260254306
JPN1001014,0.593194046
JPN1001042,-0.604770753
JPN1001054,-1.077605322
JPN1001064,-0.801241822
JPN1001080,-0.213384906
JPN1001106,-0.888120398
JPN1001135,-0.207717471
JPN1001142,-0.383162051
JPN1001215,-1.078665954
JPN1001228,-1.185507401
JPN1001229,0.688823646
JPN1001252,-0.692600224
JPN1001291,-1.232436014
JPN1001301,1.933171324
JPN1001304,-0.946620523
JPN1001306,1.419514018
JPN1001311,0.466531754
JPN1001324,0.170226643
JPN1001338,1.633700284
JPN1001412,0.234914047
JPN1001413,-1.105782207
JPN1001414,0.447163848
JPN1001430,-0.048217238
JPN1001439,-0.019751492
JPN1001489,-0.582310899
JPN1001526,-1.058178291
JPN1001574,1.316216534
JPN1001622,1.415828481
JPN1001625,-0.719032635
JPN1001729,-0.403765436
JPN1001731,-0.339316923
JPN1001768,0.180213471
JPN1001833,-0.923605497
JPN1001851,-0.180916976
JPN1001856,0.921209576
JPN1001860,-0.18694569
JPN1001873,-0.310923385
JPN1001889,0.768632572
JPN1002018,-1.150052832
JPN1002020,-1.049334103
JPN1002028,-0.019889328
JPN1002049,-1.119927884
JPN1002061,-0.009290676
JPN1002150,-0.387890115
JPN1002157,-0.004643016
JPN1002161,0.48707127
JPN1002173,0.373780968
JPN1002232,-0.516559683
JPN1002267,-0.052822372
JPN1002343,1.487159329
JPN1002426,0.204032722
JPN1002496,0.034138231
JPN1002520,0.746119404
JPN1002530,2.664823364
JPN1002540,-0.109794546
JPN1002542,-0.883003229
JPN1002572,-0.725301774
JPN1002579,0.581440877
JPN1002593,-0.471964609
JPN1002622,-0.464024518
JPN1002680,1.544509726
JPN1002683,1.113219086
JPN1002686,-0.589350235
JPN1002711,0.679828512
JPN1002716,-0.434903649
JPN1002723,3.267226816
JPN1002739,-0.926286509
JPN1002741,0.87610212
JPN1002754,0.020795629
JPN1002830,0.837446494
JPN1002836,-0.226517295
JPN1002856,-0.921399364
JPN1002861,1.361135583
JPN1002903,-0.033585223
JPN1002948,-0.320152539
JPN1002985,-0.184524299
JPN1003003,-0.206504153
JPN1003020,0.598398933
JPN1003027,1.084247998
JPN1003063,0.021474588
JPN1003130,0.664963157
JPN1003138,3.042551084
JPN1003145,-0.614776445
JPN1003152,0.250522936
JPN1003162,0.031571314
JPN1003185,-0.80070913
JPN1003300,-1.196927672
JPN1003331,-0.455864864
JPN1003377,-0.689170443
JPN1003386,-0.58518497
JPN1003388,0.67381643
JPN1003390,-0.052546084
JPN1003398,-0.025161595
JPN1003407,0.149538657
JPN1003425,-0.40274305
JPN1003438,0.229854334
JPN1003449,-1.103882376
JPN1003460,-0.945002396
JPN1003476,-1.106376688
JPN1003486,0.519615602
JPN1003538,-0.113484783
JPN1003545,-0.580347587
JPN1003546,-0.83884982
JPN1003562,0.299212786
JPN1003569,-0.569699961
JPN1003573,0.125960832
JPN1003586,-0.079336648
JPN1003590,0.018929032
JPN1003620,0.499576189
JPN1003631,-0.156419443
JPN1003699,-1.039136302
JPN1003726,0.420877255
JPN1003739,-0.876811594
JPN1003742,0.524406765
JPN1003772,-0.192488986
JPN1003774,3.300500107
JPN1003783,0.627980091
JPN1003799,-0.739079961
JPN1003817,0.590420332
JPN1003826,0.196009323
JPN1003854,0.228875582
JPN1003880,0.445311987
JPN1003895,-0.101966993
JPN1003943,-0.028544663
JPN1003997,0.711252654
JPN1004037,0.0487114
JPN1004062,-0.629396347
JPN1004172,0.97793965
JPN1004200,0.099743777
JPN1004260,-0.27917618
JPN1004269,-0.006543967
JPN1004277,2.687018875
JPN1004332,0.521091811
JPN1004356,0.093222574
JPN1004359,-0.866163573
JPN1004362,-0.977637553
JPN1004372,2.554105263
JPN1004383,-0.452054795
JPN1004508,-0.839219821
JPN1004525,0.219169642
JPN1004526,1.337196554
JPN1004556,0.359504132
JPN1004561,0.802765352
JPN1004593,1.375172731
JPN1004596,-0.515301271
JPN1004615,4.186696658
JPN1004620,4.130048965
JPN1004625,0
JPN1004641,-0.927056088
JPN1004646,0.188058114
JPN1004677,0.742268041
JPN1004706,0.609219269
JPN1004747,0.235789474
JPN1004846,0.729759704
JPN1004852,0.946751343
JPN1004885,-1.054710331
JPN1004905,-0.781526567
JPN1005017,0.621582143
JPN1005028,-0.324967706
JPN1005057,-0.719033722
JPN1005073,-0.847192412
JPN1005109,-1.034147557
JPN1005116,-0.758450081
JPN1005120,-0.466124375
JPN1005145,-0.917648904
JPN1005153,-0.363151261
JPN1005177,-1.079146
JPN1005185,0.158178306
JPN1005198,-0.506469186
JPN1005224,0
JPN1005235,-0.158082006
JPN1005252,0.362468456
JPN1005260,0.197218317
JPN1005269,-0.022895086
JPN1005271,0.534195414
JPN1005272,-0.957497612
JPN1005282,1.96724626
JPN1005290,-0.349936789
JPN1005297,-0.190927885
JPN1005298,1.018934908
JPN1005315,-0.479316385
JPN1005341,-0.203563641
JPN1005412,0.272753806
JPN1005413,0.280071363
JPN1005423,0.18115942
JPN1005435,4.33545059
JPN1005446,-0.077590596
JPN1005464,-0.972303595
JPN1005483,-1.158310311
JPN1005490,-0.760266866
JPN1005493,0.588239144
JPN1005495,2.572543804
JPN1005516,-0.621326616
JPN1005548,0.391430164
JPN1005551,-0.648045055
JPN1005564,0.26369863
JPN1005581,2.629048163
JPN1005624,0.167564723
JPN1005653,-0.356587439
JPN1005667,0.227678571
JPN1005677,1.143583227
JPN1005691,0.292951158
JPN1005717,0.031462116
JPN1005721,1.341921576
JPN1005734,-0.581852642
JPN1005862,-0.442331671
JPN1005865,1.46338245
JPN1005894,-0.446096654
JPN1005899,0.738440304
JPN1005906,-0.765916235
JPN1005941,-1.359580248
JPN1005943,-0.711642948
JPN1005948,-0.654140392
JPN1005981,-0.293591038
JPN1006011,1.551254707
JPN1006012,-0.569024985
JPN1006013,-0.371705964
JPN1006015,0.052773376
JPN1006017,-0.161272394
JPN1006037,-0.907543119
JPN1006075,-0.219941349
JPN1006085,0.89953271
JPN1006103,1.395326002
JPN1006105,-0.515274277
JPN1006106,-1.16940211
JPN1006109,-0.633765458
JPN1006122,-0.283901555
JPN1006126,0.06635853
JPN1006129,-0.575408208
JPN1006130,-0.416179264
JPN1006131,1.889449541
JPN1006159,-0.283018868
JPN1006171,0.924221292
JPN1006172,0.168539326
JPN1006173,0.248661029
JPN1006245,-0.892901619
JPN1006246,-0.047888006
JPN1006254,-0.960359059
JPN1006269,0.224056604
